V1,V2
11.9849552849195,11.3012286067986
7.05624924505337,11.0454987883294
9.12407260249562,8.99450762073363
9.10971695334321,9.30412660478641
7.70675727620863,7.38968771926972
6.76675247343616,8.55698053000888
8.99456013853094,6.69861914663466
10.4657691300287,6.83782088562934
12.3023197278373,6.27017894535541
4.73100458597441,10.8698172693297
7.4292975875943,11.4931527344309
8.30362086227777,8.07662723789637
5.28106782217105,6.47552979299589
7.32175620476556,8.80337956479443
7.2617886240411,14.0130490572549
7.38428503263231,13.5645150131637
4.10561704480365,5.1544095393638
9.47721838610019,8.2019324552882
7.58697735799293,12.4285194090492
12.3999216685985,8.91448360024144
10.7798116099875,12.5719245980002
5.74980908505735,8.2540803842581
9.22001885004377,10.3527896513053
7.67228771618771,9.50141865432236
10.9862570761997,16.2204188959644
9.11866905664918,11.0581945093675
7.75445730753794,6.30209662372388
9.98028557401664,7.64968065541888
9.34124221664552,9.82787126408391
8.63190389691635,4.74923332875334
13.5166127367346,4.96521670378554
7.81625717186563,6.49152839349374
7.94728832548632,8.22200574834901
5.54317994896989,11.7702694218117
8.90937949180666,8.3868756057254
10.990897223228,9.36309431822318
4.36823595755508,8.85553455797596
8.44083739271508,7.42304191079717
6.35774932036155,12.0459656916918
12.2242697438679,6.54812197322069
12.0363467312768,8.48920712418969
9.74797110532093,8.22223276727216
12.196097110604,10.1898757659902
7.06061832733624,12.5938857370031
11.1257218799646,10.1489242082235
7.69187449907638,12.0910803573125
9.71768283825723,10.706336873987
8.3305301545446,7.60338650050238
8.37715873109431,9.18233748090289
10.2211506175679,12.0770064354291
6.08456726994787,5.50890357120821
8.43893819962707,9.72620927418726
9.38238411228696,8.64940619308106
8.09781929081012,10.9627843821542
9.2340256241958,10.6774234565521
8.28696088414414,9.67317587585026
12.6187270516099,12.3380271356921
10.5969742616841,5.58889216356607
15.6318765790597,11.0364263690774
7.22215242881791,5.46805901307245
10.8209775437831,10.3141735023989
13.6913395103405,9.20044626751678
9.67301186319278,11.1628628169689
6.57817035810725,9.17622977858425
6.7497944786802,5.4922805293243
8.92081062545064,4.51037087373995
11.9272910618692,10.2096535742255
10.677946498491,8.83592493867188
4.21846305852609,7.7231640556014
7.43396060425292,8.30442977811109
8.97974910560834,7.49867026884377
5.73951440225188,8.64817605353638
10.5530155019514,6.91753855345402
3.49628656205127,4.56585600387831
9.32040565287436,8.50895990985274
8.12520074733038,11.3373078993581
7.9017237164604,13.1978365264163
8.36574501467257,9.00582763132291
9.70390258229051,8.81961654224984
9.88621316956145,11.1532938419802
8.49553476614737,9.11978843462178
4.69567998444103,8.02753759437066
5.78178545374273,5.11528523993079
5.71374531373669,6.17429073601911
10.7035784568227,9.90853345282369
8.45526034019844,5.73611450441717
9.60301522612819,11.3444219511766
5.51413209114757,5.98928978680763
7.80238880909343,8.56716307361565
10.2576808460948,8.9947766411013
8.60125066586905,8.97131184293974
8.74254810819439,9.33976454095616
8.83886564981146,10.3383115751031
11.7076766429084,8.71778041059512
7.62504873065792,8.44425757994023
10.5118647221778,9.35850295366219
11.0093298025365,8.03034714069351
6.34060432086946,12.4377586785606
9.27114303106874,4.14718112675025
8.97490754699023,11.2964521419419
